,dsc_estado,Modalidade de Operação,nom_tipocombustivel2,nom_tipousinasite,Selecione Tipo de GE Simp 4,Din Instante,Din Instante GE Simp 4,Val Geraenergiacongwh,Val Geraenergiaconmwmed,Demanda
23634,0,6,0,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23638,5,6,0,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23640,7,6,5,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23641,1,6,7,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23642,5,6,7,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23643,7,6,7,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23644,2,2,1,3,436.22,30/06/2018 00:00,01/06/2018 00:00,314.0748941,436.2151308,Alto
23645,2,2,1,3,241.91,30/06/2018 00:00,01/06/2018 00:00,174.1717976,241.9052744,Alto
23646,9,2,4,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23647,1,2,4,3,55.73,30/06/2018 00:00,01/06/2018 00:00,40.12690789,55.73181651,Medio
23648,2,2,4,3,193.07,30/06/2018 00:00,01/06/2018 00:00,139.0084849,193.0673402,Alto
23649,2,2,4,3,4.17,30/06/2018 00:00,01/06/2018 00:00,3.00254499,4.17020138,Baixo
23650,7,2,4,3,154.67,30/06/2018 00:00,01/06/2018 00:00,111.364899,154.67347080000002,Alto
23651,1,2,9,3,3.94,30/06/2018 00:00,01/06/2018 00:00,2.8349534,3.93743528,Baixo
23652,1,2,9,3,1.08,30/06/2018 00:00,01/06/2018 00:00,0.77695641,1.07910612,Baixo
23653,1,2,9,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23654,1,2,9,3,0.68,30/06/2018 00:00,01/06/2018 00:00,0.48882628,0.67892539,Baixo
23655,2,2,9,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23656,4,2,9,3,1.49,30/06/2018 00:00,01/06/2018 00:00,1.07279101,1.48998751,Baixo
23657,4,2,9,3,1.98,30/06/2018 00:00,01/06/2018 00:00,1.42399383,1.97776921,Baixo
23658,5,2,9,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23659,5,2,9,3,0.52,30/06/2018 00:00,01/06/2018 00:00,0.37722334,0.52392131,Baixo
23660,5,2,9,3,0.01,30/06/2018 00:00,01/06/2018 00:00,0.00645666,0.00896758,Baixo
23661,0,2,10,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23662,5,2,10,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23665,7,2,10,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23666,7,2,10,3,0.16,30/06/2018 00:00,01/06/2018 00:00,0.1118387,0.15533153,Baixo
23667,1,3,0,3,13.03,30/06/2018 00:00,01/06/2018 00:00,9.380297,13.02819028,Baixo
23668,1,3,0,3,6.24,30/06/2018 00:00,01/06/2018 00:00,4.49556967,6.24384677,Baixo
23669,1,3,4,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23670,1,3,9,3,1.12,30/06/2018 00:00,01/06/2018 00:00,0.80336928,1.11579067,Baixo
23671,2,3,10,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23678,6,3,10,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23684,2,6,5,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23685,1,2,4,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23686,1,2,4,3,162.19,30/06/2018 00:00,01/06/2018 00:00,116.7740412,162.18616830000002,Alto
23687,5,2,4,3,549.31,30/06/2018 00:00,01/06/2018 00:00,395.501416,549.3075222,Alto
23688,4,2,9,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23689,1,6,0,3,5.74,30/06/2018 00:00,01/06/2018 00:00,4.12923575,5.73504965,Baixo
23690,1,6,0,3,27.6,30/06/2018 00:00,01/06/2018 00:00,19.871168,27.59884444,Baixo
23691,1,6,0,3,12.49,30/06/2018 00:00,01/06/2018 00:00,8.993848,12.49145556,Baixo
23692,1,6,7,3,0.0,30/06/2018 00:00,01/06/2018 00:00,8.46e-05,0.00011750000000000001,Baixo
23693,1,4,4,3,103.67,30/06/2018 00:00,01/06/2018 00:00,74.6424,103.67,Alto
23694,2,4,8,3,119.78,30/06/2018 00:00,01/06/2018 00:00,86.2416,119.78,Alto
23695,5,4,9,3,15.41,30/06/2018 00:00,01/06/2018 00:00,11.09267916,15.40649883,Baixo
23696,0,6,0,3,0.95,30/06/2018 00:00,01/06/2018 00:00,0.68591131,0.9526546,Baixo
23699,0,6,0,3,0.0,30/06/2018 00:00,01/06/2018 00:00,3e-06,4.17e-06,Baixo
23700,0,6,0,3,0.0,30/06/2018 00:00,01/06/2018 00:00,2e-06,2.78e-06,Baixo
23701,1,6,0,3,4.22,30/06/2018 00:00,01/06/2018 00:00,3.039119,4.22099861,Baixo
23702,4,6,0,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23716,6,6,0,3,0.73,30/06/2018 00:00,01/06/2018 00:00,0.5248616,0.72897444,Baixo
23717,7,6,0,3,0.0,30/06/2018 00:00,01/06/2018 00:00,2.02e-06,2.81e-06,Baixo
23718,7,6,0,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23719,9,6,0,3,0.0,30/06/2018 00:00,01/06/2018 00:00,0.0,0.0,
23720,9,6,0,3,0.0,30/06/2018 00:00,01/06/2018 00:00,1.8e-05,2.5e-05,Baixo
23724,1,6,5,3,0.02,30/06/2018 00:00,01/06/2018 00:00,0.01095541,0.01521585,Baixo
23725,5,6,5,3,0.07,30/06/2018 00:00,01/06/2018 00:00,0.05343408,0.074214,Baixo
23726,1,6,7,3,0.0,30/06/2018 00:00,01/06/2018 00:00,9.84e-05,0.00013666,Baixo
23727,2,6,2,0,0.0,31/05/2018 00:00,01/05/2018 00:00,0.0,0.0,
23728,1,6,2,0,0.0,31/05/2018 00:00,01/05/2018 00:00,0.0,0.0,
23729,2,6,2,0,0.63,31/05/2018 00:00,01/05/2018 00:00,0.47204811,0.63447327,Baixo
23730,0,2,6,1,606.0,31/05/2018 00:00,01/05/2018 00:00,450.8619501,605.9972447,Alto
23731,1,2,6,1,23.52,31/05/2018 00:00,01/05/2018 00:00,17.50056844,23.52226941,Baixo
23732,1,2,6,1,148.29,31/05/2018 00:00,01/05/2018 00:00,110.32609779999999,148.28776580000002,Alto
23733,4,6,2,0,0.0,31/05/2018 00:00,01/05/2018 00:00,0.0,0.0,
23734,5,2,6,1,263.86,31/05/2018 00:00,01/05/2018 00:00,196.31464169999998,263.8637657,Alto
23735,6,2,6,1,108.94,31/05/2018 00:00,01/05/2018 00:00,81.04859516,108.9362838,Alto
23736,2,2,2,0,7.27,31/05/2018 00:00,01/05/2018 00:00,5.40925658,7.27050616,Baixo
23737,2,2,2,0,8.26,31/05/2018 00:00,01/05/2018 00:00,6.14283856,8.25650344,Baixo
23738,1,6,6,1,4.38,31/05/2018 00:00,01/05/2018 00:00,3.26067009,4.38262109,Baixo
23739,1,6,6,1,6.69,31/05/2018 00:00,01/05/2018 00:00,4.9766974,6.68910941,Baixo
23740,1,6,6,1,0.96,31/05/2018 00:00,01/05/2018 00:00,0.7156274,0.96186478,Baixo
23741,1,6,6,1,6.94,31/05/2018 00:00,01/05/2018 00:00,5.1660732000000005,6.94364677,Baixo
23742,2,6,6,1,0.0,31/05/2018 00:00,01/05/2018 00:00,0.0,0.0,
23743,4,6,6,1,0.0,31/05/2018 00:00,01/05/2018 00:00,0.0,0.0,
23744,5,6,6,1,0.79,31/05/2018 00:00,01/05/2018 00:00,0.58719312,0.78923806,Baixo
23745,5,6,6,1,2.91,31/05/2018 00:00,01/05/2018 00:00,2.16601056,2.91130452,Baixo
23746,1,6,6,1,11.37,31/05/2018 00:00,01/05/2018 00:00,8.45986246,11.37078288,Baixo
23747,7,2,2,0,15.85,31/05/2018 00:00,01/05/2018 00:00,11.78955254,15.84617277,Baixo
23748,7,2,2,0,8.49,31/05/2018 00:00,01/05/2018 00:00,6.31505767,8.48798074,Baixo
23749,7,2,2,0,12.78,31/05/2018 00:00,01/05/2018 00:00,9.50912415,12.78108084,Baixo
23750,7,2,2,0,10.05,31/05/2018 00:00,01/05/2018 00:00,7.4798118,10.05351048,Baixo
23751,7,2,2,0,11.69,31/05/2018 00:00,01/05/2018 00:00,8.695433900000001,11.68741116,Baixo
23752,2,4,2,0,8.26,31/05/2018 00:00,01/05/2018 00:00,6.14862391,8.26427945,Baixo
23753,2,4,2,0,4.71,31/05/2018 00:00,01/05/2018 00:00,3.50138204,4.70615865,Baixo
23754,1,5,2,0,16.29,31/05/2018 00:00,01/05/2018 00:00,12.12340836,16.29490371,Baixo
23755,1,5,2,0,16.86,31/05/2018 00:00,01/05/2018 00:00,12.54229024,16.85791699,Baixo
23756,1,5,2,0,15.67,31/05/2018 00:00,01/05/2018 00:00,11.65884286,15.67048772,Baixo
23757,1,5,2,0,9.37,31/05/2018 00:00,01/05/2018 00:00,6.9729247,9.37221062,Baixo
23758,1,5,2,0,6.56,31/05/2018 00:00,01/05/2018 00:00,4.88329441,6.56356776,Baixo
23759,1,5,2,0,4.76,31/05/2018 00:00,01/05/2018 00:00,3.54281969,4.76185442,Baixo
23760,1,5,2,0,11.81,31/05/2018 00:00,01/05/2018 00:00,8.78674917,11.81014673,Baixo
23761,1,5,2,0,17.39,31/05/2018 00:00,01/05/2018 00:00,12.94160113,17.39462517,Baixo
23762,1,5,2,0,17.22,31/05/2018 00:00,01/05/2018 00:00,12.80936275,17.21688541,Baixo
23763,1,5,2,0,4.53,31/05/2018 00:00,01/05/2018 00:00,3.37106119,4.53099622,Baixo
23764,1,5,2,0,16.19,31/05/2018 00:00,01/05/2018 00:00,12.04339254,16.18735557,Baixo
23765,1,5,2,0,17.23,31/05/2018 00:00,01/05/2018 00:00,12.81759521,17.22795055,Baixo
23766,1,5,2,0,3.99,31/05/2018 00:00,01/05/2018 00:00,2.96517915,3.98545584,Baixo
23767,1,5,2,0,13.34,31/05/2018 00:00,01/05/2018 00:00,9.9228494,13.33716317,Baixo
23768,1,5,2,0,9.49,31/05/2018 00:00,01/05/2018 00:00,7.05744804,9.48581726,Baixo
23769,1,5,2,0,17.89,31/05/2018 00:00,01/05/2018 00:00,13.31232864,17.89291484,Baixo
23770,1,5,2,0,15.09,31/05/2018 00:00,01/05/2018 00:00,11.2249598,15.08731156,Baixo
23771,1,5,2,0,17.38,31/05/2018 00:00,01/05/2018 00:00,12.93419688,17.38467323,Baixo
23772,1,5,2,0,16.95,31/05/2018 00:00,01/05/2018 00:00,12.6136414,16.95381909,Baixo
23773,1,5,2,0,14.05,31/05/2018 00:00,01/05/2018 00:00,10.45675526,14.05477858,Baixo
23774,1,5,2,0,14.72,31/05/2018 00:00,01/05/2018 00:00,10.95254468,14.72116221,Baixo
23775,1,5,2,0,15.95,31/05/2018 00:00,01/05/2018 00:00,11.86724016,15.95059161,Baixo
23776,1,5,2,0,13.59,31/05/2018 00:00,01/05/2018 00:00,10.11038125,13.58922211,Baixo
23777,1,5,2,0,13.01,31/05/2018 00:00,01/05/2018 00:00,9.67900353,13.00941335,Baixo
23778,1,5,2,0,13.6,31/05/2018 00:00,01/05/2018 00:00,10.11672752,13.59775204,Baixo
23779,1,5,2,0,17.47,31/05/2018 00:00,01/05/2018 00:00,12.99637307,17.46824338,Baixo
23780,1,5,2,0,15.61,31/05/2018 00:00,01/05/2018 00:00,11.614484800000001,15.61086667,Baixo
23781,1,5,2,0,17.52,31/05/2018 00:00,01/05/2018 00:00,13.03827853,17.52456791,Baixo
23782,1,5,2,0,15.49,31/05/2018 00:00,01/05/2018 00:00,11.52717703,15.49351752,Baixo
23783,1,5,2,0,14.9,31/05/2018 00:00,01/05/2018 00:00,11.08581298,14.90028626,Baixo
23784,1,5,2,0,13.62,31/05/2018 00:00,01/05/2018 00:00,10.13122765,13.61724147,Baixo
23785,1,5,2,0,7.68,31/05/2018 00:00,01/05/2018 00:00,5.71479043,7.68116993,Baixo
23786,1,5,2,0,5.33,31/05/2018 00:00,01/05/2018 00:00,3.96437892,5.32846629,Baixo
23787,1,5,2,0,13.5,31/05/2018 00:00,01/05/2018 00:00,10.04609716,13.50281877,Baixo
23788,1,5,2,0,10.73,31/05/2018 00:00,01/05/2018 00:00,7.98472837,10.73216179,Baixo
23789,1,5,2,0,14.86,31/05/2018 00:00,01/05/2018 00:00,11.05313745,14.85636754,Baixo
23790,1,5,2,0,11.99,31/05/2018 00:00,01/05/2018 00:00,8.91949679,11.98857095,Baixo
23791,1,5,2,0,13.08,31/05/2018 00:00,01/05/2018 00:00,9.73155925,13.08005275,Baixo
23792,1,5,2,0,15.29,31/05/2018 00:00,01/05/2018 00:00,11.37614748,15.290520800000001,Baixo
23793,1,5,2,0,11.96,31/05/2018 00:00,01/05/2018 00:00,8.89757958,11.95911234,Baixo
23794,1,5,2,0,11.52,31/05/2018 00:00,01/05/2018 00:00,8.573367900000001,11.52334395,Baixo
23795,1,5,2,0,12.33,31/05/2018 00:00,01/05/2018 00:00,9.17082034,12.32637143,Baixo
23796,1,5,2,0,20.48,31/05/2018 00:00,01/05/2018 00:00,15.23561519,20.47797741,Baixo
23797,1,5,2,0,12.84,31/05/2018 00:00,01/05/2018 00:00,9.55097468,12.83733156,Baixo
23798,1,5,2,0,15.33,31/05/2018 00:00,01/05/2018 00:00,11.40748229,15.33263748,Baixo
23799,1,5,2,0,11.38,31/05/2018 00:00,01/05/2018 00:00,8.46451508,11.3770364,Baixo
23800,1,5,2,0,5.67,31/05/2018 00:00,01/05/2018 00:00,4.21737506,5.66851486,Baixo
23801,1,5,2,0,17.06,31/05/2018 00:00,01/05/2018 00:00,12.69181498,17.058891100000004,Baixo
23802,1,5,2,0,13.33,31/05/2018 00:00,01/05/2018 00:00,9.91619829,13.32822351,Baixo
23803,1,5,2,0,15.59,31/05/2018 00:00,01/05/2018 00:00,11.59716143,15.58758257,Baixo
23804,1,5,2,0,18.76,31/05/2018 00:00,01/05/2018 00:00,13.95444522,18.75597476,Baixo
23805,1,5,2,0,17.99,31/05/2018 00:00,01/05/2018 00:00,13.38523499,17.99090725,Baixo
23806,1,5,2,0,15.71,31/05/2018 00:00,01/05/2018 00:00,11.68557818,15.70642229,Baixo
23807,1,5,2,0,16.4,31/05/2018 00:00,01/05/2018 00:00,12.20503863,16.40462181,Baixo
23808,1,5,2,0,17.88,31/05/2018 00:00,01/05/2018 00:00,13.30053385,17.87706163,Baixo
23809,1,5,2,0,18.33,31/05/2018 00:00,01/05/2018 00:00,13.63970214,18.33293299,Baixo
23810,1,5,2,0,14.92,31/05/2018 00:00,01/05/2018 00:00,11.10026606,14.91971244,Baixo
23811,1,5,2,0,15.43,31/05/2018 00:00,01/05/2018 00:00,11.482227900000002,15.43310202,Baixo
23812,1,5,2,0,16.17,31/05/2018 00:00,01/05/2018 00:00,12.03001356,16.16937306,Baixo
23813,1,5,2,0,16.52,31/05/2018 00:00,01/05/2018 00:00,12.2910659,16.52024987,Baixo
23814,1,5,2,0,8.14,31/05/2018 00:00,01/05/2018 00:00,6.05908683,8.14393391,Baixo
23815,1,5,2,0,14.43,31/05/2018 00:00,01/05/2018 00:00,10.738827,14.43390726,Baixo
23816,1,5,2,0,12.22,31/05/2018 00:00,01/05/2018 00:00,9.08868098,12.21596906,Baixo
23817,1,5,2,0,16.75,31/05/2018 00:00,01/05/2018 00:00,12.46410627,16.75283101,Baixo
23818,1,5,2,0,15.4,31/05/2018 00:00,01/05/2018 00:00,11.45919564,15.40214468,Baixo
23819,1,5,2,0,17.93,31/05/2018 00:00,01/05/2018 00:00,13.34301233,17.93415636,Baixo
23820,1,5,2,0,6.8,31/05/2018 00:00,01/05/2018 00:00,5.06231985,6.80419334,Baixo
23821,1,5,2,0,0.0,31/05/2018 00:00,01/05/2018 00:00,0.0,0.0,
23827,1,5,2,0,10.76,31/05/2018 00:00,01/05/2018 00:00,8.00306867,10.75681273,Baixo
23828,1,5,2,0,5.71,31/05/2018 00:00,01/05/2018 00:00,4.25004631,5.71242784,Baixo
23829,1,5,2,0,9.49,31/05/2018 00:00,01/05/2018 00:00,7.0581844,9.48680699,Baixo
23830,1,5,2,0,18.79,31/05/2018 00:00,01/05/2018 00:00,13.97723169,18.78660173,Baixo
23832,1,5,2,0,15.13,31/05/2018 00:00,01/05/2018 00:00,11.25613969,15.12922002,Baixo
23833,1,5,2,0,11.14,31/05/2018 00:00,01/05/2018 00:00,8.28592524,11.13699629,Baixo
23847,1,5,2,0,15.67,31/05/2018 00:00,01/05/2018 00:00,11.65491462,15.66520782,Baixo
23848,1,5,2,0,16.43,31/05/2018 00:00,01/05/2018 00:00,12.22090766,16.42595115,Baixo
23849,1,5,2,0,13.67,31/05/2018 00:00,01/05/2018 00:00,10.17028901,13.66974329,Baixo
23850,1,5,2,0,5.24,31/05/2018 00:00,01/05/2018 00:00,3.90173187,5.24426326,Baixo
23851,1,5,2,0,11.53,31/05/2018 00:00,01/05/2018 00:00,8.57668668,11.52780468,Baixo
23852,1,5,2,0,10.39,31/05/2018 00:00,01/05/2018 00:00,7.72791273,10.38697948,Baixo
23853,1,5,2,0,9.66,31/05/2018 00:00,01/05/2018 00:00,7.18379263,9.65563526,Baixo
23854,1,5,2,0,13.13,31/05/2018 00:00,01/05/2018 00:00,9.7677597,13.12870928,Baixo
23855,1,5,2,0,9.65,31/05/2018 00:00,01/05/2018 00:00,7.18173625,9.65287131,Baixo
23856,1,5,2,0,8.64,31/05/2018 00:00,01/05/2018 00:00,6.42967364,8.64203446,Baixo
23857,1,5,2,0,11.0,31/05/2018 00:00,01/05/2018 00:00,8.18133882,10.99642315,Baixo
23858,1,5,2,0,9.68,31/05/2018 00:00,01/05/2018 00:00,7.20052509,9.67812512,Baixo
23859,1,5,2,0,11.42,31/05/2018 00:00,01/05/2018 00:00,8.49442639,11.41723977,Baixo
23860,1,5,2,0,21.01,31/05/2018 00:00,01/05/2018 00:00,15.63302872,21.01213538,Baixo
23861,1,5,2,0,18.16,31/05/2018 00:00,01/05/2018 00:00,13.51176205,18.160970499999998,Baixo
23862,1,5,2,0,15.12,31/05/2018 00:00,01/05/2018 00:00,11.24570683,15.11519735,Baixo
23871,1,5,2,0,22.22,31/05/2018 00:00,01/05/2018 00:00,16.5325205,22.2211297,Baixo
23872,1,5,2,0,5.43,31/05/2018 00:00,01/05/2018 00:00,4.04159134,5.43224643,Baixo
23873,1,5,2,0,23.31,31/05/2018 00:00,01/05/2018 00:00,17.34535687,23.31365171,Baixo
23874,1,5,2,0,21.33,31/05/2018 00:00,01/05/2018 00:00,15.86874102,21.32895298,Baixo
23878,1,5,2,0,18.99,31/05/2018 00:00,01/05/2018 00:00,14.13129875,18.99368112,Baixo
23879,1,5,2,0,18.73,31/05/2018 00:00,01/05/2018 00:00,13.93835239,18.73434461,Baixo
23886,1,5,2,0,1.38,31/05/2018 00:00,01/05/2018 00:00,1.02328541,1.37538361,Baixo
23893,1,5,2,0,17.61,31/05/2018 00:00,01/05/2018 00:00,13.10150072,17.60954398,Baixo
23894,1,5,2,0,17.59,31/05/2018 00:00,01/05/2018 00:00,13.084197999999999,17.58628763,Baixo
23895,1,5,2,0,9.2,31/05/2018 00:00,01/05/2018 00:00,6.84642551,9.20218483,Baixo
23896,1,5,2,0,18.08,31/05/2018 00:00,01/05/2018 00:00,13.45284911,18.08178644,Baixo
23908,2,5,2,0,1.24,31/05/2018 00:00,01/05/2018 00:00,0.92320509,1.24086705,Baixo
23909,2,5,2,0,1.86,31/05/2018 00:00,01/05/2018 00:00,1.3857257,1.86253454,Baixo
23910,2,5,2,0,2.94,31/05/2018 00:00,01/05/2018 00:00,2.19062073,2.9443827000000002,Baixo
23911,2,5,2,0,7.03,31/05/2018 00:00,01/05/2018 00:00,5.23297301,7.03356588,Baixo
23912,2,5,2,0,4.85,31/05/2018 00:00,01/05/2018 00:00,3.61012829,4.85232297,Baixo
23913,2,5,2,0,4.93,31/05/2018 00:00,01/05/2018 00:00,3.66562308,4.92691274,Baixo
23914,2,5,2,0,1.36,31/05/2018 00:00,01/05/2018 00:00,1.01368531,1.36248026,Baixo
23915,2,5,2,0,2.59,31/05/2018 00:00,01/05/2018 00:00,1.93054191,2.59481439,Baixo
23916,2,5,2,0,1.16,31/05/2018 00:00,01/05/2018 00:00,0.85950436,1.15524779,Baixo
23917,2,5,2,0,4.31,31/05/2018 00:00,01/05/2018 00:00,3.20609539,4.309268,Baixo
23918,2,5,2,0,3.92,31/05/2018 00:00,01/05/2018 00:00,2.91986269,3.92454662,Baixo
23919,2,5,2,0,3.21,31/05/2018 00:00,01/05/2018 00:00,2.38603461,3.20703577,Baixo
23920,2,5,2,0,4.21,31/05/2018 00:00,01/05/2018 00:00,3.13538237,4.21422362,Baixo
23921,2,5,2,0,3.75,31/05/2018 00:00,01/05/2018 00:00,2.78993873,3.74991765,Baixo
23922,2,5,2,0,1.95,31/05/2018 00:00,01/05/2018 00:00,1.45049864,1.94959494,Baixo
23923,2,5,2,0,3.72,31/05/2018 00:00,01/05/2018 00:00,2.76912605,3.72194361,Baixo
23924,2,5,2,0,6.58,31/05/2018 00:00,01/05/2018 00:00,4.89267307,6.57617348,Baixo
23925,2,5,2,0,5.8,31/05/2018 00:00,01/05/2018 00:00,4.31218921,5.79595324,Baixo
23926,2,5,2,0,3.37,31/05/2018 00:00,01/05/2018 00:00,2.50654653,3.36901415,Baixo
23927,2,5,2,0,7.74,31/05/2018 00:00,01/05/2018 00:00,5.75985388,7.74173908,Baixo
23928,2,5,2,0,7.23,31/05/2018 00:00,01/05/2018 00:00,5.37554757,7.22519834,Baixo
23929,2,5,2,0,9.2,31/05/2018 00:00,01/05/2018 00:00,6.84265081,9.19711131,Baixo
23930,2,5,2,0,9.89,31/05/2018 00:00,01/05/2018 00:00,7.35627732,9.88746951,Baixo
23931,2,5,2,0,7.95,31/05/2018 00:00,01/05/2018 00:00,5.91456371,7.9496824,Baixo
23932,2,5,2,0,3.7,31/05/2018 00:00,01/05/2018 00:00,2.75386245,3.70142802,Baixo
23933,2,5,2,0,2.38,31/05/2018 00:00,01/05/2018 00:00,1.77201511,2.38174074,Baixo
23934,2,5,2,0,6.13,31/05/2018 00:00,01/05/2018 00:00,4.56053722,6.12975433,Baixo
23935,2,5,2,0,4.85,31/05/2018 00:00,01/05/2018 00:00,3.60965656,4.85168892,Baixo
23936,2,5,2,0,3.73,31/05/2018 00:00,01/05/2018 00:00,2.7734851000000003,3.72780255,Baixo
23937,2,5,2,0,3.8,31/05/2018 00:00,01/05/2018 00:00,2.82855354,3.80181927,Baixo
23938,2,5,2,0,4.18,31/05/2018 00:00,01/05/2018 00:00,3.10849324,4.17808231,Baixo
23939,2,5,2,0,5.84,31/05/2018 00:00,01/05/2018 00:00,4.34859003,5.84487907,Baixo
23940,2,5,2,0,5.83,31/05/2018 00:00,01/05/2018 00:00,4.33991685,5.83322157,Baixo
23941,2,5,2,0,2.92,31/05/2018 00:00,01/05/2018 00:00,2.17124837,2.91834459,Baixo
23942,2,5,2,0,0.0,31/05/2018 00:00,01/05/2018 00:00,0.0,0.0,
23947,2,5,2,0,4.16,31/05/2018 00:00,01/05/2018 00:00,3.09381326,4.15835116,Baixo
23948,2,5,2,0,5.12,31/05/2018 00:00,01/05/2018 00:00,3.81060765,5.12178447,Baixo
23949,2,5,2,0,3.55,31/05/2018 00:00,01/05/2018 00:00,2.6375561000000003,3.54510229,Baixo
23950,2,5,2,0,6.3,31/05/2018 00:00,01/05/2018 00:00,4.69058555,6.30455047,Baixo
23951,2,5,2,0,7.6,31/05/2018 00:00,01/05/2018 00:00,5.65293881,7.59803604,Baixo
23952,2,5,2,0,0.33,31/05/2018 00:00,01/05/2018 00:00,0.24357709,0.32738856,Baixo
23953,2,5,2,0,3.0,31/05/2018 00:00,01/05/2018 00:00,2.231656,2.99953764,Baixo
23954,2,5,2,0,5.18,31/05/2018 00:00,01/05/2018 00:00,3.85663902,5.18365459,Baixo
23955,2,5,2,0,1.26,31/05/2018 00:00,01/05/2018 00:00,0.93938348,1.2626122,Baixo
23956,2,5,2,0,4.84,31/05/2018 00:00,01/05/2018 00:00,3.60433707,4.84453907,Baixo
23957,2,5,2,0,5.36,31/05/2018 00:00,01/05/2018 00:00,3.98555165,5.35692426,Baixo
23958,2,5,2,0,4.15,31/05/2018 00:00,01/05/2018 00:00,3.08555602,4.14725272,Baixo
23959,2,5,2,0,5.58,31/05/2018 00:00,01/05/2018 00:00,4.15264787,5.58151596,Baixo
23960,2,5,2,0,4.47,31/05/2018 00:00,01/05/2018 00:00,3.3231722,4.4666293,Baixo
23961,2,5,2,0,3.95,31/05/2018 00:00,01/05/2018 00:00,2.9395634,3.95102608,Baixo
23962,2,5,2,0,4.41,31/05/2018 00:00,01/05/2018 00:00,3.28047582,4.4092417,Baixo
23963,2,5,2,0,6.24,31/05/2018 00:00,01/05/2018 00:00,4.6398269999999995,6.23632661,Baixo
23964,2,5,2,0,4.65,31/05/2018 00:00,01/05/2018 00:00,3.45819592,4.6481128,Baixo
23965,2,5,2,0,4.29,31/05/2018 00:00,01/05/2018 00:00,3.19387889,4.29284797,Baixo
23966,2,5,2,0,4.4,31/05/2018 00:00,01/05/2018 00:00,3.27132354,4.39694024,Baixo
23967,2,5,2,0,3.9,31/05/2018 00:00,01/05/2018 00:00,2.90268098,3.90145293,Baixo
23968,2,5,2,0,5.27,31/05/2018 00:00,01/05/2018 00:00,3.92226111,5.27185633,Baixo
23969,2,5,2,0,7.6,31/05/2018 00:00,01/05/2018 00:00,5.65587681,7.60198496,Baixo
23970,2,5,2,0,6.3,31/05/2018 00:00,01/05/2018 00:00,4.69022561,6.30406668,Baixo
23971,3,5,2,0,0.0,31/05/2018 00:00,01/05/2018 00:00,0.0,0.0,
23972,5,5,2,0,12.59,31/05/2018 00:00,01/05/2018 00:00,9.36425306,12.58636164,Baixo
23973,5,5,2,0,20.71,31/05/2018 00:00,01/05/2018 00:00,15.41160798,20.71452685,Baixo
23974,5,5,2,0,21.49,31/05/2018 00:00,01/05/2018 00:00,15.99096427,21.49323154,Baixo
23975,5,5,2,0,11.89,31/05/2018 00:00,01/05/2018 00:00,8.84477455,11.88813783,Baixo
23976,5,5,2,0,9.89,31/05/2018 00:00,01/05/2018 00:00,7.35676162,9.88812046,Baixo
23977,5,5,2,0,10.75,31/05/2018 00:00,01/05/2018 00:00,7.99706752,10.74874666,Baixo
23978,5,5,2,0,12.81,31/05/2018 00:00,01/05/2018 00:00,9.53070078,12.8100817,Baixo
23979,5,5,2,0,4.0,31/05/2018 00:00,01/05/2018 00:00,2.97693902,4.00126212,Baixo
23980,5,5,2,0,9.42,31/05/2018 00:00,01/05/2018 00:00,7.01072949,9.42302351,Baixo
23981,5,5,2,0,13.03,31/05/2018 00:00,01/05/2018 00:00,9.69593167,13.03216622,Baixo
23982,5,5,2,0,10.22,31/05/2018 00:00,01/05/2018 00:00,7.60484989,10.22157243,Baixo
23983,5,5,2,0,9.49,31/05/2018 00:00,01/05/2018 00:00,7.05902127,9.48793182,Baixo
23984,5,5,2,0,8.57,31/05/2018 00:00,01/05/2018 00:00,6.37485741,8.56835674,Baixo
23985,5,5,2,0,9.48,31/05/2018 00:00,01/05/2018 00:00,7.05158374,9.47793513,Baixo
23986,5,5,2,0,15.3,31/05/2018 00:00,01/05/2018 00:00,11.38190986,15.29826594,Baixo
